time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,distance,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
229.468399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041379,0.149021,-0.000977,0.002686,0.001221,0.000000,0,-230,-408,0
229.478165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041379,0.149021,-0.004150,0.000488,0.001709,0.000000,0,-230,-408,0
229.487930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.004150,0.002686,0.001709,0.000000,0,-230,-408,0
229.497696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.003174,0.000977,-0.001465,0.000000,0,-230,-408,0
229.507462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.002197,0.003662,-0.001953,0.000000,0,-230,-408,0
229.517242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.005371,-0.001709,0.000000,0.000000,0,-230,-408,0
229.526993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.005371,0.001465,0.001709,0.000000,0,-230,-408,0
229.536758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.005371,0.003174,-0.002441,0.000000,0,-230,-408,0
229.546539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.005371,-0.001221,0.000488,0.000000,0,-230,-408,0
229.556305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.004150,0.000977,-0.000977,0.000000,0,-230,-408,0
229.566055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.004883,-0.003174,-0.001953,0.000000,0,-230,-408,0
229.575821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.003662,-0.001221,-0.000977,0.000000,0,-230,-408,0
229.585587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.002686,0.000000,-0.001953,0.000000,0,-230,-408,0
229.595352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.005859,-0.000732,0.001221,0.000000,0,-230,-408,0
229.605118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031190,0.041379,0.149082,-0.001465,-0.003906,-0.001953,0.000000,0,-230,-408,0
229.614883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041378,0.149144,-0.002197,0.000000,0.000488,0.000000,0,-230,-408,0
229.624649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041378,0.149144,-0.002197,-0.001221,0.001221,0.000000,0,-230,-408,0
229.634415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041378,0.149144,-0.001465,-0.001709,-0.001465,0.000000,0,-230,-408,0
229.644180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041378,0.149144,0.000977,0.000000,0.000488,0.000000,0,-230,-408,0
229.653961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041378,0.149144,0.002197,0.000488,-0.000488,0.000000,0,-230,-408,0
229.665680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041315,0.149266,-0.003662,0.001465,0.003662,0.000000,0,-230,-408,0
229.675446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041315,0.149266,0.002686,0.001953,0.001221,0.000000,0,-230,-408,0
229.685211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041315,0.149266,-0.002197,-0.003906,0.002197,0.000000,0,-230,-408,0
229.694962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041315,0.149266,-0.000977,0.003174,-0.000488,0.000000,0,-230,-408,0
229.704727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041315,0.149266,0.000000,0.003174,-0.000488,0.000000,0,-230,-408,0
229.714493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041315,0.149266,-0.000488,-0.000732,-0.000977,0.000000,0,-230,-408,0
229.724274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189,0.041315,0.149266,-0.002686,0.001953,0.001709,0.000000,0,-230,-408,0
229.734024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041314,0.149327,-0.000977,0.003174,0.002686,0.000000,0,-230,-408,0
229.743790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041314,0.149327,-0.004883,0.001953,-0.000488,0.000000,0,-230,-408,0
229.753571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041314,0.149327,-0.005371,0.003174,0.000000,0.000000,0,-230,-408,0
229.763321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041314,0.149327,-0.003174,0.000977,0.001221,0.000000,0,-230,-408,0
229.773117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041314,0.149327,-0.002686,0.001465,-0.000488,0.000000,0,-230,-408,0
229.782867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041314,0.149327,-0.005371,0.001465,-0.000488,0.000000,0,-230,-408,0
229.792618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031191,0.041314,0.149327,-0.003662,-0.000732,0.000000,0.000000,0,-230,-408,0
229.802383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031192,0.041313,0.149389,-0.004883,0.001953,0.001221,0.000000,0,-230,-408,0
229.812149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031192,0.041313,0.149389,-0.005371,0.000000,0.001221,0.000000,0,-230,-408,0
229.821915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031131,0.041318,0.149387,-0.002197,0.000977,0.000488,0.000000,0,-230,-408,0
229.831680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031131,0.041318,0.149387,-0.001465,-0.000732,0.000000,0.000000,0,-230,-408,0
229.841446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031131,0.041318,0.149387,-0.002686,0.001953,-0.000488,0.000000,0,-230,-408,0
229.851212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031131,0.041318,0.149387,-0.003174,0.000000,0.000000,0.000000,0,-230,-408,0
229.860977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031131,0.041318,0.149387,-0.000977,0.000000,0.002197,0.000000,0,-230,-408,0
229.870758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031133,0.041317,0.149449,-0.004883,0.001465,0.000000,0.000000,0,-230,-408,0
229.880508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031133,0.041317,0.149449,-0.000488,0.001953,-0.000977,0.000000,0,-230,-408,0
229.890274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031133,0.041317,0.149449,-0.005371,-0.001709,-0.000488,0.000000,0,-230,-408,0
229.900055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031133,0.041317,0.149449,0.000977,0.001953,-0.000977,0.000000,0,-230,-408,0
229.914703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,-0.005859,0.001465,0.001221,0.000000,0,-230,-408,0
229.925430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,0.005859,-0.001709,0.000488,0.000000,0,-230,-408,0
229.935196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,0.000977,-0.001221,0.003174,0.000000,0,-230,-408,0
229.944962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,0.004150,-0.001709,0.001709,0.000000,0,-230,-408,0
229.954727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,0.002686,0.000000,0.002197,0.000000,0,-230,-408,0
229.964493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,0.004150,0.000488,0.000488,0.000000,0,-230,-408,0
229.974258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,0.006348,0.000977,-0.000488,0.000000,0,-230,-408,0
229.984024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,0.003662,0.000977,0.000488,0.000000,0,-230,-408,0
229.993790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031203,0.041434,0.149453,0.004150,0.003174,0.002686,0.000000,0,-230,-408,0
230.003571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,0.002197,0.000977,0.000000,0.000000,0,-230,-408,0
230.013321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,0.003662,-0.000732,0.001709,0.000000,0,-230,-408,0
230.023087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,0.000488,-0.001709,0.001221,0.000000,0,-230,-408,0
230.032852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,0.000488,0.001465,0.000000,0.000000,0,-230,-408,0
230.042618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,0.000488,0.000488,0.001221,0.000000,0,-230,-408,0
230.052383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,0.001709,0.000977,0.000488,0.000000,0,-230,-408,0
230.062149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,-0.002686,0.000488,0.000488,0.000000,0,-230,-408,0
230.071930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,-0.004150,0.002686,0.002197,0.000000,0,-230,-408,0
230.081680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,-0.002197,0.003174,0.001709,0.000000,0,-230,-408,0
230.091446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,-0.004883,0.003174,0.001709,0.000000,0,-230,-408,0
230.101212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031204,0.041433,0.149514,-0.002686,0.001465,0.000488,0.000000,0,-230,-408,0
230.110977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031205,0.041433,0.149576,-0.003662,0.001953,-0.000488,0.000000,0,-230,-408,0
230.120758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031205,0.041433,0.149576,-0.002686,0.001953,0.000488,0.000000,0,-230,-408,0
230.130508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031205,0.041433,0.149576,-0.002686,0.000488,-0.002441,0.000000,0,-230,-408,0
230.140274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031266,0.041428,0.149577,-0.005371,0.000000,-0.000977,0.000000,0,-230,-408,0
230.150055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031266,0.041428,0.149577,-0.005371,0.003662,0.002686,0.000000,0,-230,-408,0
230.163727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031268,0.041427,0.149639,-0.002197,0.000000,0.001221,0.000000,0,-230,-408,0
230.173477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031268,0.041427,0.149639,-0.004883,0.002686,0.000488,0.000000,0,-230,-408,0
230.183258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031268,0.041427,0.149639,-0.004883,0.000977,0.003662,0.000000,0,-230,-408,0
230.193008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031268,0.041427,0.149639,-0.004150,0.000977,-0.000977,0.000000,0,-230,-408,0
230.202789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031268,0.041427,0.149639,-0.003662,0.000977,0.002686,0.000000,0,-230,-408,0
230.212540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031268,0.041427,0.149639,-0.005859,0.000977,0.000000,0.000000,0,-230,-408,0
230.222305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,-0.002197,0.003174,-0.000977,0.000000,0,-230,-408,0
230.232086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,-0.004883,0.000488,-0.000977,0.000000,0,-230,-408,0
230.241837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,-0.004883,-0.001221,-0.001953,0.000000,0,-230,-408,0
230.251602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,-0.002686,-0.002686,0.000488,0.000000,0,-230,-408,0
230.261368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,-0.004883,-0.001709,-0.001465,0.000000,0,-230,-408,0
230.271133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,-0.006836,0.000977,0.000000,0.000000,0,-230,-408,0
230.280899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,-0.002197,0.000977,0.000488,0.000000,0,-230,-408,0
230.290665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,-0.002197,0.000977,0.000000,0.000000,0,-230,-408,0
230.300446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031269,0.041426,0.149700,0.000488,0.001465,0.000488,0.000000,0,-230,-408,0
230.310196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,-0.002686,0.000000,0.000000,0.000000,0,-230,-408,0
230.319962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,-0.002686,-0.003174,0.000000,0.000000,0,-230,-408,0
230.329727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,-0.002686,-0.004395,-0.000488,0.000000,0,-230,-408,0
230.339493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,0.000000,0.000488,0.001221,0.000000,0,-230,-408,0
230.349258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,-0.003662,-0.000732,-0.000977,0.000000,0,-230,-408,0
230.359024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,-0.000488,-0.001709,0.000488,0.000000,0,-230,-408,0
230.368790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,-0.000977,0.000000,0.001709,0.000000,0,-230,-408,0
230.378555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,-0.000488,-0.002686,-0.000488,0.000000,0,-230,-408,0
230.388336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,0.000488,-0.002197,0.003174,0.000000,0,-230,-408,0
230.398087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031270,0.041426,0.149762,0.003174,-0.000732,-0.001465,0.000000,0,-230,-408,0
230.409821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031272,0.041425,0.149824,-0.005859,-0.001221,-0.000977,0.000000,0,-230,-408,0
230.419586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031272,0.041425,0.149824,0.000000,0.000977,0.002686,0.000000,0,-230,-408,0
230.429337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031272,0.041425,0.149824,0.000977,0.000977,0.000000,0.000000,0,-230,-408,0
230.439117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031272,0.041425,0.149824,-0.003662,0.001465,0.002686,0.000000,0,-230,-408,0
230.448868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.005371,0.001953,0.003174,0.000000,0,-230,-408,0
230.458633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.002686,0.000977,0.000000,0.000000,0,-230,-408,0
230.468399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.003662,0.000977,-0.001465,0.000000,0,-230,-408,0
230.478165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.003662,0.001953,0.001221,0.000000,0,-230,-408,0
230.487930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.004883,-0.001221,0.000000,0.000000,0,-230,-408,0
230.497696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.003174,0.000977,0.000488,0.000000,0,-230,-408,0
230.507462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.003662,0.000977,0.000000,0.000000,0,-230,-408,0
230.517227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.005859,0.001953,-0.001953,0.000000,0,-230,-408,0
230.526993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.006348,0.000488,-0.000977,0.000000,0,-230,-408,0
230.536774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031273,0.041424,0.149885,-0.006836,-0.000732,0.000488,0.000000,0,-230,-408,0
230.546524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,-0.002686,0.001465,0.001709,0.000000,0,-230,-408,0
230.556290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,-0.003662,0.000488,-0.000488,0.000000,0,-230,-408,0
230.566071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,-0.001465,0.000977,0.001221,0.000000,0,-230,-408,0
230.575851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,-0.003174,0.000000,-0.003418,0.000000,0,-230,-408,0
230.585587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,-0.003174,0.000977,-0.002930,0.000000,0,-230,-408,0
230.595352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,-0.000488,-0.003906,0.001709,0.000000,0,-230,-408,0
230.605118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,-0.005859,0.000488,0.001709,0.000000,0,-230,-408,0
230.615875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,0.000977,0.000977,0.001221,0.000000,0,-230,-408,0
230.624649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,0.000488,0.000488,-0.001465,0.000000,0,-230,-408,0
230.634415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,0.001709,-0.002197,0.002197,0.000000,0,-230,-408,0
230.644180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031274,0.041423,0.149947,-0.000488,-0.003174,0.000000,0.000000,0,-230,-408,0
230.657867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031215,0.041424,0.150064,0.003174,-0.003174,0.000488,0.000000,0,-230,-408,0
230.667618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031215,0.041424,0.150064,-0.002686,0.000977,0.000488,0.000000,0,-230,-408,0
230.677383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031215,0.041424,0.150064,-0.000977,0.000977,0.001221,0.000000,0,-230,-408,0
230.687164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031215,0.041424,0.150064,-0.002686,-0.003174,-0.002441,0.000000,0,-230,-408,0
230.696915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031215,0.041424,0.150064,-0.001465,-0.002686,0.000000,0.000000,0,-230,-408,0
230.706680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031215,0.041424,0.150064,-0.002686,-0.000732,0.001709,0.000000,0,-230,-408,0
230.716446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031215,0.041424,0.150064,-0.000977,-0.004395,-0.000977,0.000000,0,-230,-408,0
230.726212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.000000,0.001465,0.002686,0.000000,0,-230,-408,0
230.735977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.000488,0.000488,-0.001465,0.000000,0,-230,-408,0
230.745834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.002197,-0.002197,-0.000488,0.000000,0,-230,-408,0
230.755508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.004150,0.000000,0.001221,0.000000,0,-230,-408,0
230.765274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.000000,-0.002197,0.000488,0.000000,0,-230,-408,0
230.775040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.004150,-0.000732,0.000000,0.000000,0,-230,-408,0
230.784805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.003662,0.000000,-0.001953,0.000000,0,-230,-408,0
230.794571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.004150,-0.001221,-0.000488,0.000000,0,-230,-408,0
230.804337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.003174,0.000000,-0.001465,0.000000,0,-230,-408,0
230.814102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.003662,-0.001709,0.000488,0.000000,0,-230,-408,0
230.823868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.004150,0.000488,0.000000,0.000000,0,-230,-408,0
230.833649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.041424,0.150126,0.005859,-0.001709,0.001709,0.000000,0,-230,-408,0
230.843414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031218,0.041423,0.150187,0.001709,-0.002686,0.002686,0.000000,0,-230,-408,0
230.853165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031218,0.041423,0.150187,0.005371,0.000488,-0.000488,0.000000,0,-230,-408,0
230.862930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031218,0.041423,0.150187,0.003174,0.000977,0.000488,0.000000,0,-230,-408,0
230.872696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031218,0.041423,0.150187,0.005371,-0.000732,0.000000,0.000000,0,-230,-408,0
230.882462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031218,0.041423,0.150187,0.004883,0.001465,0.000488,0.000000,0,-230,-408,0
230.892242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031218,0.041423,0.150187,0.005859,0.000977,0.003174,0.000000,0,-230,-408,0
230.903961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031219,0.041422,0.150249,-0.000977,-0.002686,0.003174,0.000000,0,-230,-408,0
230.913712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031220,0.041421,0.150310,-0.003662,0.003174,-0.000977,0.000000,0,-230,-408,0
230.923492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031220,0.041421,0.150310,-0.006836,0.000000,-0.001465,0.000000,0,-230,-408,0
230.933243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031220,0.041421,0.150310,-0.003662,0.000000,0.001709,0.000000,0,-230,-408,0
230.944000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031220,0.041421,0.150310,-0.005371,0.000000,0.000488,0.000000,0,-230,-408,0
230.952774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031220,0.041421,0.150310,0.000977,-0.001221,0.001221,0.000000,0,-230,-408,0
230.962540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031220,0.041421,0.150310,-0.000488,-0.001709,0.000000,0.000000,0,-230,-408,0
230.972305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031222,0.041420,0.150372,-0.001465,0.000977,0.000000,0.000000,0,-230,-408,0
230.982071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031222,0.041420,0.150372,-0.002197,-0.002686,0.001709,0.000000,0,-230,-408,0
230.991837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031222,0.041420,0.150372,0.002686,-0.003174,0.000000,0.000000,0,-230,-408,0
231.001602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031222,0.041420,0.150372,-0.002197,0.000000,0.001221,0.000000,0,-230,-408,0
231.011383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031222,0.041420,0.150372,0.003174,0.000000,-0.001465,0.000000,0,-230,-408,0
231.021149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031222,0.041420,0.150372,-0.000488,-0.002197,0.002197,0.000000,0,-230,-408,0
231.030914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031222,0.041420,0.150372,0.000977,-0.002686,0.001709,0.000000,0,-230,-408,0
231.040665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031222,0.041420,0.150372,0.001709,-0.002686,0.001709,0.000000,0,-230,-408,0
231.050430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031223,0.041419,0.150434,0.003662,-0.003174,0.001221,0.000000,0,-230,-408,0
231.060196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031223,0.041419,0.150434,0.003174,-0.002197,0.001221,0.000000,0,-230,-408,0
231.069962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031223,0.041419,0.150434,0.004883,-0.002686,0.002686,0.000000,0,-230,-408,0
231.079727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031223,0.041419,0.150434,0.002686,-0.002197,0.000488,0.000000,0,-230,-408,0
231.089493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031223,0.041419,0.150434,0.008057,-0.002197,0.000488,0.000000,0,-230,-408,0
231.101227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031214,0.041298,0.150431,-0.002686,0.001953,0.003174,0.000000,0,-230,-408,0
231.110992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031214,0.041298,0.150431,-0.000488,0.002686,0.000488,0.000000,0,-230,-408,0
231.120743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031214,0.041298,0.150431,-0.004150,0.000000,0.000000,0.000000,0,-230,-408,0
231.130508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031214,0.041298,0.150431,-0.003174,0.000488,-0.000488,0.000000,0,-230,-408,0
231.140274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031214,0.041298,0.150431,-0.002197,-0.001709,-0.000488,0.000000,0,-230,-408,0
