time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,distance,FPS_images,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
796.551941,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025663,0.013672,0.041748,0.477051,-0.002930,0.001465,0.001709,52.939461,51.200001,0,-4500,-4500,0
796.561707,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026163,0.013672,0.041748,0.477051,-0.001953,0.000977,0.000977,52.939461,51.200001,0,-4500,-4500,0
796.571472,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024633,0.013672,0.041748,0.477051,-0.004639,0.000244,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.581238,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025492,0.013672,0.041748,0.477051,-0.004639,0.002930,-0.002686,52.939461,51.200001,0,-4500,-4500,0
796.591003,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026068,0.013672,0.041748,0.477051,-0.005615,0.000244,-0.003662,52.939461,51.200001,0,-4500,-4500,0
796.600769,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026417,0.013672,0.041748,0.477051,-0.002441,0.001953,0.001709,52.939461,51.200001,0,-4500,-4500,0
796.610535,0.539062,-4.308594,-0.128906,-0.019999,-0.009998,-0.024897,0.013672,0.041748,0.477051,-0.001465,0.000977,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.620300,0.539062,-4.308594,-0.128906,-0.019999,-0.009998,-0.025513,0.013672,0.041504,0.477051,0.000732,0.004150,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.630066,0.539062,-4.308594,-0.128906,-0.019999,-0.009998,-0.023470,0.013672,0.041504,0.477051,0.001709,0.000977,0.000977,52.939461,51.200001,0,-4500,-4500,0
796.639832,0.539062,-4.308594,-0.128906,0.009998,0.000000,-0.022675,0.013672,0.041504,0.477051,0.002930,0.003662,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.649597,0.539062,-4.308594,-0.128906,0.009998,0.000000,-0.023390,0.013672,0.041504,0.477051,0.004395,0.001953,0.000977,52.939461,51.200001,0,-4500,-4500,0
796.659363,0.539062,-4.308594,-0.128906,0.009998,0.000000,-0.024015,0.013672,0.041504,0.477051,0.004395,-0.000244,0.001709,52.939461,51.200001,0,-4500,-4500,0
796.669128,0.539062,-4.308594,-0.128906,0.009998,0.000000,-0.024298,0.013672,0.041504,0.477051,0.006592,0.001953,0.000000,52.939461,51.200001,0,-4500,-4500,0
796.678894,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023787,0.013672,0.041504,0.477051,0.004883,-0.001709,0.000000,52.939461,51.200001,0,-4500,-4500,0
796.688660,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024502,0.013672,0.041504,0.477051,0.004395,0.003662,0.000000,52.939461,51.200001,0,-4500,-4500,0
796.698425,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024979,0.013672,0.041504,0.477051,0.003418,0.003662,0.002197,52.939461,51.200001,0,-4500,-4500,0
796.708191,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023714,0.013672,0.041504,0.477051,0.003418,0.002441,0.001709,52.939461,51.200001,0,-4500,-4500,0
796.717957,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024294,0.013672,0.041504,0.477051,0.002197,-0.001709,-0.000488,52.939461,51.200001,0,-4500,-4500,0
796.727722,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025148,0.013672,0.041504,0.477051,0.000732,0.003662,0.000000,52.939461,51.200001,0,-4500,-4500,0
796.737488,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025684,0.013672,0.041504,0.477051,-0.002441,-0.000244,0.001709,52.939461,51.200001,0,-4500,-4500,0
796.747253,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024340,0.013672,0.041504,0.477051,-0.003662,0.002930,0.000000,52.939461,51.200001,0,-4500,-4500,0
796.757019,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024990,0.013672,0.041504,0.477051,-0.001465,0.000244,-0.002197,52.939461,51.200001,0,-4500,-4500,0
796.766785,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025589,0.013428,0.041504,0.477051,-0.004639,0.002930,-0.000488,52.939461,51.200001,0,-4500,-4500,0
796.776550,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024996,0.013428,0.041504,0.477051,-0.005127,0.001953,-0.002686,52.939461,51.200001,0,-4500,-4500,0
796.786316,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025927,0.013651,0.041659,0.477127,-0.001465,0.004150,-0.000977,52.939461,51.200001,0,-4500,-4500,0
796.796082,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026520,0.013428,0.041504,0.477051,-0.004150,-0.001221,-0.002197,52.939461,51.200001,0,-4500,-4500,0
796.805847,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026949,0.013428,0.041504,0.477051,-0.004150,0.000977,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.815613,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025637,0.013428,0.041504,0.477051,-0.002441,0.002441,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.825378,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026020,0.013428,0.041504,0.477051,-0.000244,0.004150,0.000000,52.939461,51.200001,0,-4500,-4500,0
796.835144,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026520,0.013428,0.041504,0.477051,-0.000244,0.001465,-0.001465,52.939461,51.200001,0,-4500,-4500,0
796.844910,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025505,0.013428,0.041504,0.477051,0.003418,0.000977,0.000000,52.939461,51.200001,0,-4500,-4500,0
796.854675,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026140,0.013428,0.041504,0.477051,0.000732,0.000244,-0.003174,52.939461,51.200001,0,-4500,-4500,0
796.864441,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.028585,0.013428,0.041504,0.477051,0.003418,0.003662,0.001709,52.939461,51.200001,0,-4500,-4500,0
796.874207,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026949,0.013428,0.041504,0.477051,0.005371,0.004639,0.001709,52.939461,51.200001,0,-4500,-4500,0
796.883972,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027466,0.013428,0.041504,0.477051,0.002930,-0.000732,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.893738,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.028273,0.013428,0.041504,0.477051,0.006104,0.000977,-0.000977,52.939461,51.200001,0,-4500,-4500,0
796.903503,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.028461,0.013428,0.041504,0.477051,0.008057,0.005615,-0.002197,52.939461,51.200001,0,-4500,-4500,0
796.913269,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027008,0.013428,0.041504,0.477051,0.000244,0.000977,-0.000488,52.939461,51.200001,0,-4500,-4500,0
796.923035,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027737,0.013428,0.041504,0.477051,0.003418,0.002441,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.932800,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.028133,0.013428,0.041504,0.477051,0.001709,-0.000244,0.002686,52.939461,51.200001,0,-4500,-4500,0
796.942566,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026230,0.013428,0.041504,0.476807,-0.001953,0.001953,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.952332,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026865,0.013428,0.041504,0.476807,0.000244,0.002441,0.000488,52.939461,51.200001,0,-4500,-4500,0
796.962097,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027531,0.013428,0.041504,0.476807,-0.002441,-0.000244,0.001709,52.939461,51.200001,0,-4500,-4500,0
796.971863,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.028181,0.013428,0.041504,0.476807,-0.002441,0.001953,0.000000,52.939461,51.200001,0,-4500,-4500,0
796.981628,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026758,0.013428,0.041504,0.476807,-0.002930,0.001465,0.000977,52.939461,51.200001,0,-4500,-4500,0
796.991394,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027092,0.013428,0.041504,0.476807,-0.006836,0.001465,-0.002686,52.939461,51.200001,0,-4500,-4500,0
797.001160,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027515,0.013428,0.041504,0.476807,0.005371,0.001953,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.010925,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027346,0.013576,0.041616,0.477071,-0.002930,0.000244,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.020691,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027119,0.013428,0.041504,0.476807,-0.002441,0.002441,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.030457,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027407,0.013428,0.041504,0.476807,-0.000977,0.000244,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.040222,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027464,0.013428,0.041504,0.476807,0.003906,0.000244,0.001709,52.939461,51.200001,0,-4500,-4500,0
797.049988,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025961,0.013428,0.041504,0.476807,-0.001465,0.000977,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.059753,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.026455,0.013428,0.041504,0.476807,0.000732,0.002441,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.069519,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.027546,0.013428,0.041504,0.476807,0.002197,0.001465,-0.003662,52.939461,51.200001,0,-4500,-4500,0
797.079285,0.539062,-4.308594,-0.128906,-0.009998,0.000000,-0.025829,0.013428,0.041504,0.476807,0.002930,0.000977,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.089050,0.539062,-4.308594,-0.128906,-0.009998,0.000000,-0.026388,0.013428,0.041504,0.476807,0.004883,-0.000244,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.098816,0.539062,-4.308594,-0.128906,-0.009998,0.000000,-0.026272,0.013428,0.041504,0.476807,0.004883,0.001465,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.108582,0.539062,-4.308594,-0.128906,-0.009998,0.000000,-0.026726,0.013428,0.041504,0.476807,0.007568,0.000244,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.118347,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025410,0.013546,0.041497,0.477003,0.003418,0.002930,0.001709,52.939461,51.200001,0,-4500,-4500,0
797.128113,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025887,0.013428,0.041504,0.476807,0.005371,-0.000732,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.137878,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025820,0.013546,0.041497,0.477003,0.004395,0.003662,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.147644,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024168,0.013428,0.041504,0.476807,0.002197,0.001465,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.157410,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024738,0.013428,0.041504,0.476807,-0.003662,0.002441,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.167175,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025221,0.013428,0.041504,0.476807,0.000732,0.002441,0.003174,52.939461,51.200001,0,-4500,-4500,0
797.176941,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025068,0.013428,0.041504,0.476807,-0.002441,0.001953,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.186707,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023947,0.013428,0.041504,0.476807,-0.002930,0.001465,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.196472,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024366,0.013428,0.041504,0.476807,-0.002930,0.001953,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.206238,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024904,0.013531,0.041438,0.477001,-0.004150,0.000977,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.216003,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023691,0.013428,0.041260,0.476807,-0.003662,0.001465,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.225769,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024052,0.013428,0.041260,0.476807,-0.003662,-0.000244,-0.002686,52.939461,51.200001,0,-4500,-4500,0
797.235535,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024227,0.013428,0.041260,0.476807,-0.002441,0.001465,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.245300,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024385,0.013428,0.041260,0.476807,-0.000244,0.002441,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.255066,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.021624,0.013428,0.041260,0.476807,-0.000977,0.001953,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.264832,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022217,0.013428,0.041260,0.476807,0.002930,0.000244,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.274597,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022888,0.013428,0.041260,0.476807,0.000732,0.003662,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.284363,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022039,0.013428,0.041260,0.476807,0.002930,0.002930,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.294128,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022486,0.013428,0.041260,0.476807,0.003418,-0.000732,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.303894,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023020,0.013428,0.041260,0.476807,0.004883,0.003662,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.313660,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022030,0.013428,0.041260,0.476807,0.003906,0.001953,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.323425,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022474,0.013428,0.041260,0.476807,0.005371,0.002930,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.333191,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.021654,0.013184,0.041260,0.476807,0.004395,0.001953,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.342957,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022467,0.013184,0.041260,0.476807,0.003906,0.000977,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.352722,0.539062,-4.308594,-0.128906,-0.009998,-0.009998,-0.021280,0.013184,0.041260,0.476807,0.000244,0.002441,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.362488,0.539062,-4.308594,-0.128906,-0.009998,-0.009998,-0.021431,0.013184,0.041260,0.476807,0.003418,0.002930,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.372253,0.539062,-4.308594,-0.128906,-0.009998,-0.009998,-0.022228,0.013184,0.041260,0.476807,-0.001465,0.001953,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.382019,0.539062,-4.308594,-0.128906,0.009998,0.000000,-0.021637,0.013184,0.041260,0.476807,0.000732,0.000977,-0.002686,52.939461,51.200001,0,-4500,-4500,0
797.391785,0.539062,-4.308594,-0.128906,0.009998,0.000000,-0.022097,0.013184,0.041260,0.476807,-0.004150,0.001465,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.401550,0.539062,-4.308594,-0.128906,0.009998,0.000000,-0.022753,0.013184,0.041260,0.476807,-0.000977,-0.001709,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.411316,0.539062,-4.308594,-0.128906,0.009998,0.000000,-0.021721,0.013184,0.041260,0.476807,-0.003662,0.002930,-0.002197,52.939461,51.200001,0,-4500,-4500,0
797.421082,0.539062,-4.308594,-0.128906,-0.019999,-0.009998,-0.021555,0.013184,0.041260,0.476807,-0.004639,0.002930,0.003174,52.939461,51.200001,0,-4500,-4500,0
797.430847,0.539062,-4.308594,-0.128906,-0.019999,-0.009998,-0.022423,0.013442,0.041334,0.476932,-0.001465,-0.000732,-0.003174,52.939461,51.200001,0,-4500,-4500,0
797.440613,0.539062,-4.308594,-0.128906,-0.019999,-0.009998,-0.022678,0.013184,0.041260,0.476807,-0.002441,0.001465,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.450378,0.539062,-4.308594,-0.128906,0.009998,0.009998,-0.021778,0.013184,0.041260,0.476807,-0.004150,0.002930,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.460144,0.539062,-4.308594,-0.128906,0.009998,0.009998,-0.022161,0.013184,0.041260,0.476807,-0.000244,-0.001221,-0.002686,52.939461,51.200001,0,-4500,-4500,0
797.469910,0.539062,-4.308594,-0.128906,0.009998,0.009998,-0.022760,0.013184,0.041260,0.476807,-0.003662,-0.000732,-0.002686,52.939461,51.200001,0,-4500,-4500,0
797.479675,0.539062,-4.308594,-0.128906,0.009998,0.009998,-0.023350,0.013184,0.041260,0.476807,0.002197,0.004150,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.489441,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.021566,0.013184,0.041260,0.476807,0.002197,0.000244,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.499207,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022007,0.013184,0.041260,0.476807,0.004395,0.005127,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.508972,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022556,0.013184,0.041260,0.476807,0.004883,0.005127,0.002197,52.939461,51.200001,0,-4500,-4500,0
797.518738,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.021936,0.013184,0.041260,0.476807,0.005371,0.001953,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.528503,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022322,0.013184,0.041260,0.476807,0.006104,0.000977,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.538269,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022701,0.013184,0.041260,0.476807,0.002930,-0.001709,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.548035,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.021391,0.013184,0.041260,0.476807,0.006592,0.001953,0.002197,52.939461,51.200001,0,-4500,-4500,0
797.557800,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.021988,0.013184,0.041260,0.476807,0.002197,0.002441,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.567566,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022470,0.013184,0.041260,0.476807,0.000732,0.002441,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.577332,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023279,0.013184,0.041260,0.476807,0.002930,-0.000244,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.587097,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022711,0.013367,0.041290,0.476876,0.002197,-0.001709,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.596863,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023336,0.013367,0.041290,0.476876,-0.002441,0.002441,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.606628,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023769,0.013184,0.041260,0.476807,-0.002441,0.000977,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.616394,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022974,0.013184,0.041260,0.476807,-0.001953,-0.000244,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.626160,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023230,0.013184,0.041260,0.476807,-0.004639,-0.000732,0.002686,52.939461,51.200001,0,-4500,-4500,0
797.635925,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023685,0.013184,0.041260,0.476807,-0.002441,0.001465,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.645691,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024643,0.013184,0.041260,0.476807,-0.005615,0.001465,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.655457,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023539,0.013184,0.041260,0.476807,-0.002930,-0.000732,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.665222,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024185,0.013184,0.041260,0.476807,-0.003662,0.001953,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.674988,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024914,0.013184,0.041016,0.476807,-0.002930,0.001953,-0.002197,52.939461,51.200001,0,-4500,-4500,0
797.684753,0.539062,-4.308594,-0.128906,-0.009998,-0.009998,-0.023890,0.013184,0.041016,0.476807,-0.000244,0.000977,0.001709,52.939461,51.200001,0,-4500,-4500,0
797.694519,0.539062,-4.308594,-0.128906,-0.009998,-0.009998,-0.024763,0.013184,0.041016,0.476807,0.002930,0.003662,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.704285,0.539062,-4.308594,-0.128906,-0.009998,-0.009998,-0.025398,0.013184,0.041016,0.476807,0.004395,0.001465,0.001709,52.939461,51.200001,0,-4500,-4500,0
797.714050,0.539062,-4.308594,-0.128906,-0.009998,-0.009998,-0.025843,0.013184,0.041016,0.476807,0.002197,0.001465,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.723816,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024878,0.013184,0.041016,0.476807,0.005371,0.001953,0.003174,52.939461,51.200001,0,-4500,-4500,0
797.733582,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025080,0.013184,0.041016,0.476807,0.007080,0.000244,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.743347,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025637,0.013184,0.041016,0.476807,0.005371,-0.002197,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.753113,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024153,0.013184,0.041016,0.476807,0.003906,-0.001709,0.003662,52.939461,51.200001,0,-4500,-4500,0
797.762878,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024471,0.013184,0.041016,0.476807,0.004883,-0.000244,0.000977,52.939461,51.200001,0,-4500,-4500,0
797.772644,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025087,0.013184,0.041016,0.476807,0.002930,0.001465,0.001709,52.939461,51.200001,0,-4500,-4500,0
797.782410,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.025639,0.013184,0.041016,0.476807,0.001709,0.000244,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.792175,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024464,0.013184,0.041016,0.476807,-0.002441,0.000977,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.801941,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023457,0.013184,0.041016,0.476562,0.000244,0.004150,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.811707,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024174,0.013184,0.041016,0.476562,-0.002930,0.000244,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.821472,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024546,0.013337,0.041172,0.476807,-0.004150,0.002441,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.831238,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023470,0.013184,0.041016,0.476562,-0.005615,0.001953,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.841003,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024605,0.013184,0.041016,0.476562,-0.001465,0.002441,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.850769,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024023,0.013184,0.041016,0.476562,-0.005127,0.004639,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.860535,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024277,0.013184,0.041016,0.476562,-0.001953,-0.000732,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.870300,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024746,0.013184,0.041016,0.476562,-0.003662,0.000244,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.880066,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024126,0.013184,0.041016,0.476562,-0.001465,0.001953,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.889832,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023527,0.013184,0.041016,0.476562,-0.000244,-0.000244,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.899597,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024139,0.013184,0.041016,0.476562,0.000244,0.000244,0.000488,52.939461,51.200001,0,-4500,-4500,0
797.909363,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024673,0.013184,0.041016,0.476562,-0.001465,-0.000732,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.919128,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023539,0.013184,0.041016,0.476562,0.002197,0.000244,-0.002686,52.939461,51.200001,0,-4500,-4500,0
797.928894,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023836,0.013184,0.041016,0.476562,0.002197,0.002930,-0.001465,52.939461,51.200001,0,-4500,-4500,0
797.938660,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024170,0.013184,0.041016,0.476562,0.007568,0.001465,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.948425,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024515,0.013184,0.041016,0.476562,0.004395,0.003662,0.000000,52.939461,51.200001,0,-4500,-4500,0
797.958191,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.022644,0.013184,0.041016,0.476562,0.006104,-0.000244,-0.000488,52.939461,51.200001,0,-4500,-4500,0
797.967957,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023199,0.013184,0.041016,0.476562,0.004395,0.002441,0.003174,52.939461,51.200001,0,-4500,-4500,0
797.977722,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023518,0.013184,0.041016,0.476562,0.001221,0.004150,0.002686,52.939461,51.200001,0,-4500,-4500,0
797.987488,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024363,0.013184,0.041016,0.476562,0.002930,0.002930,-0.000977,52.939461,51.200001,0,-4500,-4500,0
797.997253,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023602,0.012939,0.041016,0.476562,0.001221,0.002441,0.000977,52.939461,51.200001,0,-4500,-4500,0
798.007019,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024355,0.012939,0.041016,0.476562,0.001221,0.004150,-0.002197,52.939461,51.200001,0,-4500,-4500,0
798.016785,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.024738,0.012939,0.041016,0.476562,-0.001953,0.001465,0.000977,52.939461,51.200001,0,-4500,-4500,0
798.026550,0.539062,-4.308594,-0.128906,0.000000,0.000000,-0.023846,0.012939,0.041016,0.476562,-0.004639,0.000244,-0.001465,52.939461,51.200001,0,-4500,-4500,0
