x_east_m,y_north_m,lat,lon,mnt_m,mns_m,mnh_m
230.0,-160.0,48.8090127,7.8548374,141.98,141.98,0.0
240.0,-160.0,48.8090127,7.8549738,141.97,141.97,0.0
250.0,-160.0,48.8090127,7.8551102,141.86,141.86,0.0
260.0,-160.0,48.8090127,7.8552466,141.8,141.8,0.0
270.0,-160.0,48.8090127,7.855383,141.84,141.84,0.0
280.0,-160.0,48.8090127,7.8555194,141.85,141.85,0.0
290.0,-160.0,48.8090127,7.8556558,141.87,141.87,0.0
300.0,-160.0,48.8090127,7.8557922,142.04,142.04,0.0
-300.0,-170.0,48.8089229,7.8476078,143.28,156.38,13.1
-290.0,-170.0,48.8089229,7.8477442,142.99,142.99,0.0
-280.0,-170.0,48.8089229,7.8478806,142.87,155.74,12.87
-270.0,-170.0,48.8089229,7.848017,142.92,156.08,13.16
-260.0,-170.0,48.8089229,7.8481534,143.14,157.59,14.46
-250.0,-170.0,48.8089229,7.8482898,142.95,149.71,6.76
-240.0,-170.0,48.8089229,7.8484262,142.88,156.39,13.51
-230.0,-170.0,48.8089229,7.8485626,142.91,156.53,13.62
-220.0,-170.0,48.8089229,7.848699,142.9,152.81,9.91
-210.0,-170.0,48.8089229,7.8488355,142.84,155.29,12.46
-200.0,-170.0,48.8089229,7.8489719,142.77,147.24,4.47
-190.0,-170.0,48.8089229,7.8491083,142.76,142.76,0.0
-180.0,-170.0,48.8089229,7.8492447,142.78,144.52,1.74
-170.0,-170.0,48.8089229,7.8493811,142.95,153.57,10.62
-160.0,-170.0,48.8089229,7.8495175,142.69,153.46,10.77
-150.0,-170.0,48.8089229,7.8496539,142.69,153.78,11.1
-140.0,-170.0,48.8089229,7.8497903,143.11,153.08,9.97
-130.0,-170.0,48.8089229,7.8499267,142.7,142.7,0.0
-120.0,-170.0,48.8089229,7.8500631,142.57,142.57,0.0
-110.0,-170.0,48.8089229,7.8501995,142.49,158.8,16.3
-100.0,-170.0,48.8089229,7.8503359,142.59,142.59,0.0
-90.0,-170.0,48.8089229,7.8504723,142.68,147.42,4.74
-80.0,-170.0,48.8089229,7.8506087,142.6,157.75,15.16
-70.0,-170.0,48.8089229,7.8507452,142.57,152.53,9.96
-60.0,-170.0,48.8089229,7.8508816,142.53,146.11,3.59
-50.0,-170.0,48.8089229,7.851018,142.51,154.35,11.84
-40.0,-170.0,48.8089229,7.8511544,142.42,142.42,0.0
-30.0,-170.0,48.8089229,7.8512908,142.38,158.22,15.84
-20.0,-170.0,48.8089229,7.8514272,142.4,156.69,14.29
-10.0,-170.0,48.8089229,7.8515636,142.21,142.21,0.0
0.0,-170.0,48.8089229,7.8517,142.22,142.22,0.0
10.0,-170.0,48.8089229,7.8518364,142.23,142.23,0.0
20.0,-170.0,48.8089229,7.8519728,142.23,142.23,0.0
30.0,-170.0,48.8089229,7.8521092,142.2,142.2,0.0
40.0,-170.0,48.8089229,7.8522456,142.25,142.25,0.0
50.0,-170.0,48.8089229,7.852382,142.26,147.02,4.76
60.0,-170.0,48.8089229,7.8525184,142.21,142.21,0.0
70.0,-170.0,48.8089229,7.8526548,142.16,142.16,0.0
80.0,-170.0,48.8089229,7.8527913,142.19,142.19,0.0
90.0,-170.0,48.8089229,7.8529277,142.2,142.2,0.0
100.0,-170.0,48.8089229,7.8530641,142.24,142.24,0.0
110.0,-170.0,48.8089229,7.8532005,142.19,142.19,0.0
120.0,-170.0,48.8089229,7.8533369,142.28,142.28,0.0
130.0,-170.0,48.8089229,7.8534733,142.2,142.2,0.0
140.0,-170.0,48.8089229,7.8536097,142.33,142.33,0.0
150.0,-170.0,48.8089229,7.8537461,142.27,142.27,0.0
160.0,-170.0,48.8089229,7.8538825,142.47,142.47,0.0
170.0,-170.0,48.8089229,7.8540189,142.39,142.39,0.0
180.0,-170.0,48.8089229,7.8541553,142.42,142.42,0.0
190.0,-170.0,48.8089229,7.8542917,142.19,142.19,0.0
200.0,-170.0,48.8089229,7.8544281,142.24,142.24,0.0
210.0,-170.0,48.8089229,7.8545645,142.1,142.1,0.0
220.0,-170.0,48.8089229,7.854701,142.11,142.11,0.0
230.0,-170.0,48.8089229,7.8548374,142.14,143.53,1.39
240.0,-170.0,48.8089229,7.8549738,142.0,142.0,0.0
250.0,-170.0,48.8089229,7.8551102,141.97,144.85,2.88
260.0,-170.0,48.8089229,7.8552466,141.94,141.94,0.0
270.0,-170.0,48.8089229,7.855383,141.94,141.94,0.0
280.0,-170.0,48.8089229,7.8555194,141.88,141.88,0.0
290.0,-170.0,48.8089229,7.8556558,141.96,141.96,0.0
300.0,-170.0,48.8089229,7.8557922,141.98,141.98,0.0
-300.0,-180.0,48.808833,7.8476078,143.14,151.66,8.52
-290.0,-180.0,48.808833,7.8477442,143.19,149.67,6.48
-280.0,-180.0,48.808833,7.8478806,143.15,154.81,11.65
-270.0,-180.0,48.808833,7.848017,143.22,150.47,7.25
-260.0,-180.0,48.808833,7.8481534,143.1,143.1,0.0
-250.0,-180.0,48.808833,7.8482898,142.95,142.95,0.0
-240.0,-180.0,48.808833,7.8484262,142.92,147.02,4.1
-230.0,-180.0,48.808833,7.8485626,142.79,154.27,11.48
-220.0,-180.0,48.808833,7.848699,143.1,143.1,0.0
-210.0,-180.0,48.808833,7.8488355,142.9,155.2,12.29
-200.0,-180.0,48.808833,7.8489719,142.78,147.91,5.13
-190.0,-180.0,48.808833,7.8491083,142.84,149.63,6.78
-180.0,-180.0,48.808833,7.8492447,142.8,159.63,16.83
-170.0,-180.0,48.808833,7.8493811,142.85,159.12,16.27
-160.0,-180.0,48.808833,7.8495175,142.71,156.77,14.06
-150.0,-180.0,48.808833,7.8496539,142.73,159.6,16.87
-140.0,-180.0,48.808833,7.8497903,142.98,151.51,8.52
-130.0,-180.0,48.808833,7.8499267,142.76,153.86,11.1
-120.0,-180.0,48.808833,7.8500631,142.61,151.97,9.36
-110.0,-180.0,48.808833,7.8501995,142.6,142.6,0.0
-100.0,-180.0,48.808833,7.8503359,142.5,159.48,16.98
-90.0,-180.0,48.808833,7.8504723,142.53,142.52,-0.01
-80.0,-180.0,48.808833,7.8506087,142.51,157.99,15.48
-70.0,-180.0,48.808833,7.8507452,142.53,155.71,13.18
-60.0,-180.0,48.808833,7.8508816,142.48,156.94,14.46
-50.0,-180.0,48.808833,7.851018,142.47,155.67,13.2
-40.0,-180.0,48.808833,7.8511544,142.43,158.15,15.72
-30.0,-180.0,48.808833,7.8512908,142.36,155.17,12.81
-20.0,-180.0,48.808833,7.8514272,142.36,153.8,11.44
-10.0,-180.0,48.808833,7.8515636,142.27,142.27,0.0
0.0,-180.0,48.808833,7.8517,142.25,142.25,0.0
10.0,-180.0,48.808833,7.8518364,142.23,142.23,0.0
20.0,-180.0,48.808833,7.8519728,142.27,142.27,0.0
30.0,-180.0,48.808833,7.8521092,142.22,142.22,0.0
40.0,-180.0,48.808833,7.8522456,142.44,142.44,0.0
50.0,-180.0,48.808833,7.852382,142.29,142.29,0.0
60.0,-180.0,48.808833,7.8525184,142.28,142.28,0.0
70.0,-180.0,48.808833,7.8526548,142.25,142.25,0.0
80.0,-180.0,48.808833,7.8527913,142.18,142.18,0.0
90.0,-180.0,48.808833,7.8529277,142.15,142.15,0.0
100.0,-180.0,48.808833,7.8530641,142.13,142.13,0.0
110.0,-180.0,48.808833,7.8532005,142.22,142.22,0.0
120.0,-180.0,48.808833,7.8533369,142.23,142.23,0.0
130.0,-180.0,48.808833,7.8534733,142.29,142.29,0.0
140.0,-180.0,48.808833,7.8536097,142.25,142.25,0.0
150.0,-180.0,48.808833,7.8537461,142.32,142.32,0.0
160.0,-180.0,48.808833,7.8538825,142.48,142.48,0.0
170.0,-180.0,48.808833,7.8540189,142.48,147.04,4.56
180.0,-180.0,48.808833,7.8541553,142.46,142.46,0.0
190.0,-180.0,48.808833,7.8542917,142.26,142.26,0.0
200.0,-180.0,48.808833,7.8544281,142.21,142.21,0.0
210.0,-180.0,48.808833,7.8545645,142.25,142.25,0.0
220.0,-180.0,48.808833,7.854701,142.13,142.13,0.0
230.0,-180.0,48.808833,7.8548374,142.09,142.09,0.0
240.0,-180.0,48.808833,7.8549738,142.08,142.08,0.0
250.0,-180.0,48.808833,7.8551102,142.22,142.26,0.04
260.0,-180.0,48.808833,7.8552466,142.03,142.03,0.0
270.0,-180.0,48.808833,7.855383,142.09,142.09,0.0
280.0,-180.0,48.808833,7.8555194,142.0,142.0,0.0
290.0,-180.0,48.808833,7.8556558,142.0,142.0,0.0
300.0,-180.0,48.808833,7.8557922,141.94,141.94,0.0
-300.0,-190.0,48.8087432,7.8476078,143.16,153.3,10.14
-290.0,-190.0,48.8087432,7.8477442,143.22,158.62,15.4
-280.0,-190.0,48.8087432,7.8478806,143.03,143.03,0.0
-270.0,-190.0,48.8087432,7.848017,142.97,142.97,0.0
-260.0,-190.0,48.8087432,7.8481534,142.72,147.93,5.2
-250.0,-190.0,48.8087432,7.8482898,143.06,143.06,0.0
-240.0,-190.0,48.8087432,7.8484262,142.92,155.23,12.31
-230.0,-190.0,48.8087432,7.8485626,142.92,156.53,13.61
-220.0,-190.0,48.8087432,7.848699,142.82,149.87,7.05
-210.0,-190.0,48.8087432,7.8488355,142.77,155.96,13.19
-200.0,-190.0,48.8087432,7.8489719,142.62,156.78,14.16
-190.0,-190.0,48.8087432,7.8491083,142.76,142.76,0.0
-180.0,-190.0,48.8087432,7.8492447,142.73,152.42,9.69
-170.0,-190.0,48.8087432,7.8493811,142.69,149.81,7.12
-160.0,-190.0,48.8087432,7.8495175,142.77,155.99,13.23
-150.0,-190.0,48.8087432,7.8496539,142.96,154.77,11.81
-140.0,-190.0,48.8087432,7.8497903,143.13,148.93,5.79
-130.0,-190.0,48.8087432,7.8499267,142.65,156.03,13.38
-120.0,-190.0,48.8087432,7.8500631,142.57,149.4,6.83
-110.0,-190.0,48.8087432,7.8501995,142.49,143.91,1.41
-100.0,-190.0,48.8087432,7.8503359,142.53,142.53,0.0
-90.0,-190.0,48.8087432,7.8504723,142.52,155.18,12.66
-80.0,-190.0,48.8087432,7.8506087,142.54,158.1,15.56
-70.0,-190.0,48.8087432,7.8507452,142.46,149.01,6.55
-60.0,-190.0,48.8087432,7.8508816,142.44,157.4,14.96
-50.0,-190.0,48.8087432,7.851018,142.42,157.9,15.49
-40.0,-190.0,48.8087432,7.8511544,142.39,155.65,13.27
-30.0,-190.0,48.8087432,7.8512908,142.29,142.33,0.04
-20.0,-190.0,48.8087432,7.8514272,142.22,152.36,10.14
-10.0,-190.0,48.8087432,7.8515636,142.23,142.23,0.0
0.0,-190.0,48.8087432,7.8517,142.25,142.25,0.0
10.0,-190.0,48.8087432,7.8518364,142.28,142.28,0.0
20.0,-190.0,48.8087432,7.8519728,142.28,142.28,0.0
30.0,-190.0,48.8087432,7.8521092,142.23,142.23,0.0
40.0,-190.0,48.8087432,7.8522456,142.44,142.48,0.05
50.0,-190.0,48.8087432,7.852382,142.37,142.37,0.0
60.0,-190.0,48.8087432,7.8525184,142.34,142.34,0.0
70.0,-190.0,48.8087432,7.8526548,142.24,142.24,0.0
80.0,-190.0,48.8087432,7.8527913,142.24,142.24,0.0
90.0,-190.0,48.8087432,7.8529277,142.16,142.16,0.0
100.0,-190.0,48.8087432,7.8530641,142.2,142.2,0.0
110.0,-190.0,48.8087432,7.8532005,142.13,142.13,0.0
120.0,-190.0,48.8087432,7.8533369,142.16,142.16,0.0
130.0,-190.0,48.8087432,7.8534733,142.28,142.28,0.0
140.0,-190.0,48.8087432,7.8536097,142.24,142.24,0.0
150.0,-190.0,48.8087432,7.8537461,142.22,142.22,0.0
160.0,-190.0,48.8087432,7.8538825,142.28,142.28,0.0
170.0,-190.0,48.8087432,7.8540189,142.33,142.33,0.0
180.0,-190.0,48.8087432,7.8541553,142.42,145.03,2.61
190.0,-190.0,48.8087432,7.8542917,142.39,142.39,0.0
200.0,-190.0,48.8087432,7.8544281,142.3,142.3,0.0
210.0,-190.0,48.8087432,7.8545645,142.19,142.19,0.0
220.0,-190.0,48.8087432,7.854701,142.12,142.12,0.0
230.0,-190.0,48.8087432,7.8548374,142.19,142.19,0.0
240.0,-190.0,48.8087432,7.8549738,142.15,142.15,0.0
250.0,-190.0,48.8087432,7.8551102,142.14,142.14,0.0
260.0,-190.0,48.8087432,7.8552466,142.07,142.07,0.0
270.0,-190.0,48.8087432,7.855383,142.05,142.05,0.0
280.0,-190.0,48.8087432,7.8555194,142.05,142.05,0.0
290.0,-190.0,48.8087432,7.8556558,141.99,143.63,1.64
300.0,-190.0,48.8087432,7.8557922,142.01,142.01,0.0
-300.0,-200.0,48.8086534,7.8476078,143.12,143.12,0.0
-290.0,-200.0,48.8086534,7.8477442,142.92,142.92,0.0
-280.0,-200.0,48.8086534,7.8478806,143.02,145.6,2.59
-270.0,-200.0,48.8086534,7.848017,143.11,156.31,13.2
-260.0,-200.0,48.8086534,7.8481534,142.98,157.71,14.73
-250.0,-200.0,48.8086534,7.8482898,142.92,155.27,12.36
-240.0,-200.0,48.8086534,7.8484262,142.96,151.78,8.82
-230.0,-200.0,48.8086534,7.8485626,142.83,148.75,5.91
-220.0,-200.0,48.8086534,7.848699,142.76,142.76,0.0
-210.0,-200.0,48.8086534,7.8488355,142.9,150.26,7.36
-200.0,-200.0,48.8086534,7.8489719,142.77,149.08,6.31
-190.0,-200.0,48.8086534,7.8491083,142.86,148.82,5.97
-180.0,-200.0,48.8086534,7.8492447,142.77,157.74,14.97
-170.0,-200.0,48.8086534,7.8493811,142.78,156.9,14.11
-160.0,-200.0,48.8086534,7.8495175,142.7,153.39,10.69
-150.0,-200.0,48.8086534,7.8496539,143.18,156.02,12.84
-140.0,-200.0,48.8086534,7.8497903,143.0,143.0,0.0
-130.0,-200.0,48.8086534,7.8499267,142.69,142.69,0.0
-120.0,-200.0,48.8086534,7.8500631,142.65,148.45,5.8
-110.0,-200.0,48.8086534,7.8501995,142.51,153.08,10.57
-100.0,-200.0,48.8086534,7.8503359,142.45,155.76,13.31
-90.0,-200.0,48.8086534,7.8504723,142.57,149.65,7.08
-80.0,-200.0,48.8086534,7.8506087,142.6,142.6,0.0
-70.0,-200.0,48.8086534,7.8507452,142.45,154.57,12.12
-60.0,-200.0,48.8086534,7.8508816,142.42,151.09,8.67
-50.0,-200.0,48.8086534,7.851018,142.49,157.22,14.73
-40.0,-200.0,48.8086534,7.8511544,142.42,156.04,13.61
-30.0,-200.0,48.8086534,7.8512908,142.46,155.92,13.47
-20.0,-200.0,48.8086534,7.8514272,142.13,152.41,10.28
-10.0,-200.0,48.8086534,7.8515636,142.27,142.27,0.0
0.0,-200.0,48.8086534,7.8517,142.23,142.23,0.0
10.0,-200.0,48.8086534,7.8518364,142.24,142.24,0.0
20.0,-200.0,48.8086534,7.8519728,142.28,142.28,0.0
30.0,-200.0,48.8086534,7.8521092,142.29,142.29,0.0
40.0,-200.0,48.8086534,7.8522456,142.5,142.5,0.0
50.0,-200.0,48.8086534,7.852382,142.34,142.34,0.0
60.0,-200.0,48.8086534,7.8525184,142.24,142.24,0.0
70.0,-200.0,48.8086534,7.8526548,142.28,142.28,0.0
80.0,-200.0,48.8086534,7.8527913,142.19,142.19,0.0
90.0,-200.0,48.8086534,7.8529277,142.25,142.25,0.0
100.0,-200.0,48.8086534,7.8530641,142.11,142.11,0.0
110.0,-200.0,48.8086534,7.8532005,142.19,142.19,0.0
120.0,-200.0,48.8086534,7.8533369,142.15,142.15,0.0
130.0,-200.0,48.8086534,7.8534733,142.17,142.17,0.0
140.0,-200.0,48.8086534,7.8536097,142.2,142.2,0.0
150.0,-200.0,48.8086534,7.8537461,142.23,142.23,0.0
160.0,-200.0,48.8086534,7.8538825,142.18,142.18,0.0
170.0,-200.0,48.8086534,7.8540189,142.34,142.34,0.0
180.0,-200.0,48.8086534,7.8541553,142.39,142.39,0.0
190.0,-200.0,48.8086534,7.8542917,142.28,142.28,0.0
200.0,-200.0,48.8086534,7.8544281,142.32,142.32,0.0
210.0,-200.0,48.8086534,7.8545645,142.18,142.18,0.0
220.0,-200.0,48.8086534,7.854701,142.14,142.14,0.0
230.0,-200.0,48.8086534,7.8548374,142.15,142.16,0.01
240.0,-200.0,48.8086534,7.8549738,142.23,142.23,0.0
250.0,-200.0,48.8086534,7.8551102,142.06,142.06,0.0
260.0,-200.0,48.8086534,7.8552466,142.13,142.13,0.0
270.0,-200.0,48.8086534,7.855383,142.13,142.13,0.0
280.0,-200.0,48.8086534,7.8555194,142.13,142.13,0.0
290.0,-200.0,48.8086534,7.8556558,142.08,142.08,0.0
300.0,-200.0,48.8086534,7.8557922,142.03,142.03,0.0
-300.0,-210.0,48.8085635,7.8476078,143.16,152.52,9.35
-290.0,-210.0,48.8085635,7.8477442,143.17,143.17,0.0
-280.0,-210.0,48.8085635,7.8478806,143.11,154.05,10.94
-270.0,-210.0,48.8085635,7.848017,143.09,154.05,10.96
-260.0,-210.0,48.8085635,7.8481534,143.16,143.16,0.0
-250.0,-210.0,48.8085635,7.8482898,142.89,142.89,0.0
-240.0,-210.0,48.8085635,7.8484262,142.88,142.88,0.0
-230.0,-210.0,48.8085635,7.8485626,142.96,142.96,0.0
-220.0,-210.0,48.8085635,7.848699,142.8,152.15,9.35
-210.0,-210.0,48.8085635,7.8488355,142.95,143.62,0.67
-200.0,-210.0,48.8085635,7.8489719,142.75,153.64,10.89
-190.0,-210.0,48.8085635,7.8491083,142.92,145.36,2.44
-180.0,-210.0,48.8085635,7.8492447,142.89,142.9,0.01
-170.0,-210.0,48.8085635,7.8493811,142.82,142.82,0.0
-160.0,-210.0,48.8085635,7.8495175,142.76,142.76,0.0
-150.0,-210.0,48.8085635,7.8496539,143.18,154.32,11.14
-140.0,-210.0,48.8085635,7.8497903,142.84,159.48,16.64
-130.0,-210.0,48.8085635,7.8499267,142.51,157.26,14.75
-120.0,-210.0,48.8085635,7.8500631,142.57,155.46,12.89
-110.0,-210.0,48.8085635,7.8501995,142.62,163.5,20.89
-100.0,-210.0,48.8085635,7.8503359,142.52,142.52,0.0
-90.0,-210.0,48.8085635,7.8504723,142.65,156.27,13.62
-80.0,-210.0,48.8085635,7.8506087,142.59,153.47,10.88
-70.0,-210.0,48.8085635,7.8507452,142.51,154.93,12.43
-60.0,-210.0,48.8085635,7.8508816,142.55,156.63,14.08
-50.0,-210.0,48.8085635,7.851018,142.51,157.25,14.74
-40.0,-210.0,48.8085635,7.8511544,142.52,151.11,8.59
-30.0,-210.0,48.8085635,7.8512908,142.49,142.49,0.0
-20.0,-210.0,48.8085635,7.8514272,142.23,148.49,6.26
-10.0,-210.0,48.8085635,7.8515636,142.31,142.31,0.0
0.0,-210.0,48.8085635,7.8517,142.27,142.27,0.0
10.0,-210.0,48.8085635,7.8518364,142.15,142.15,0.0
20.0,-210.0,48.8085635,7.8519728,142.28,142.28,0.0
30.0,-210.0,48.8085635,7.8521092,142.25,142.25,0.0
40.0,-210.0,48.8085635,7.8522456,142.43,142.87,0.44
50.0,-210.0,48.8085635,7.852382,142.37,142.37,0.0
60.0,-210.0,48.8085635,7.8525184,142.31,142.31,0.0
70.0,-210.0,48.8085635,7.8526548,142.24,142.24,0.0
80.0,-210.0,48.8085635,7.8527913,142.28,142.28,0.0
90.0,-210.0,48.8085635,7.8529277,142.21,142.21,0.0
100.0,-210.0,48.8085635,7.8530641,142.19,142.19,0.0
110.0,-210.0,48.8085635,7.8532005,142.14,142.14,0.0
120.0,-210.0,48.8085635,7.8533369,142.17,142.17,0.0
130.0,-210.0,48.8085635,7.8534733,142.17,142.17,0.0
140.0,-210.0,48.8085635,7.8536097,142.14,142.14,0.0
150.0,-210.0,48.8085635,7.8537461,142.16,142.16,0.0
160.0,-210.0,48.8085635,7.8538825,142.16,142.16,0.0
170.0,-210.0,48.8085635,7.8540189,142.33,142.33,0.0
180.0,-210.0,48.8085635,7.8541553,142.64,142.64,0.0
190.0,-210.0,48.8085635,7.8542917,142.37,142.37,0.0
200.0,-210.0,48.8085635,7.8544281,142.16,142.16,0.0
210.0,-210.0,48.8085635,7.8545645,142.13,142.13,0.0
220.0,-210.0,48.8085635,7.854701,142.06,142.06,0.0
230.0,-210.0,48.8085635,7.8548374,142.18,142.18,0.0
240.0,-210.0,48.8085635,7.8549738,142.09,142.09,0.0
250.0,-210.0,48.8085635,7.8551102,142.25,142.25,0.0
260.0,-210.0,48.8085635,7.8552466,142.25,142.25,0.0
270.0,-210.0,48.8085635,7.855383,142.14,142.14,0.0
280.0,-210.0,48.8085635,7.8555194,142.07,142.07,0.0
290.0,-210.0,48.8085635,7.8556558,142.25,142.25,0.0
300.0,-210.0,48.8085635,7.8557922,142.01,142.01,0.0
-300.0,-220.0,48.8084737,7.8476078,143.22,143.22,-0.0
-290.0,-220.0,48.8084737,7.8477442,143.15,143.15,0.0
-280.0,-220.0,48.8084737,7.8478806,143.1,149.79,6.69
-270.0,-220.0,48.8084737,7.848017,143.25,143.25,0.0
-260.0,-220.0,48.8084737,7.8481534,143.11,143.11,0.0
-250.0,-220.0,48.8084737,7.8482898,143.01,143.01,0.0
-240.0,-220.0,48.8084737,7.8484262,142.96,144.0,1.03
-230.0,-220.0,48.8084737,7.8485626,142.91,142.91,0.0
-220.0,-220.0,48.8084737,7.848699,142.97,143.76,0.79
-210.0,-220.0,48.8084737,7.8488355,142.86,146.25,3.39
-200.0,-220.0,48.8084737,7.8489719,142.71,142.71,0.0
-190.0,-220.0,48.8084737,7.8491083,142.8,142.8,0.0
-180.0,-220.0,48.8084737,7.8492447,142.79,142.79,0.0
-170.0,-220.0,48.8084737,7.8493811,142.73,142.73,0.0
-160.0,-220.0,48.8084737,7.8495175,142.85,142.88,0.03
-150.0,-220.0,48.8084737,7.8496539,143.18,154.27,11.09
-140.0,-220.0,48.8084737,7.8497903,142.78,159.22,16.44
-130.0,-220.0,48.8084737,7.8499267,142.64,142.64,0.0
-120.0,-220.0,48.8084737,7.8500631,142.55,152.33,9.78
-110.0,-220.0,48.8084737,7.8501995,142.65,151.17,8.52
-100.0,-220.0,48.8084737,7.8503359,142.57,154.37,11.8
-90.0,-220.0,48.8084737,7.8504723,142.62,153.23,10.61
-80.0,-220.0,48.8084737,7.8506087,142.59,154.47,11.88
-70.0,-220.0,48.8084737,7.8507452,142.59,158.92,16.33
-60.0,-220.0,48.8084737,7.8508816,142.47,147.84,5.38
-50.0,-220.0,48.8084737,7.851018,142.71,142.71,0.0
-40.0,-220.0,48.8084737,7.8511544,142.49,154.25,11.76
-30.0,-220.0,48.8084737,7.8512908,142.35,152.63,10.28
-20.0,-220.0,48.8084737,7.8514272,142.23,142.23,0.0
-10.0,-220.0,48.8084737,7.8515636,142.27,142.27,0.0
0.0,-220.0,48.8084737,7.8517,142.26,142.26,0.0
10.0,-220.0,48.8084737,7.8518364,142.17,142.17,0.0
20.0,-220.0,48.8084737,7.8519728,142.19,142.19,0.0
30.0,-220.0,48.8084737,7.8521092,142.16,142.16,0.0
40.0,-220.0,48.8084737,7.8522456,142.27,142.27,0.0
50.0,-220.0,48.8084737,7.852382,142.27,142.27,0.0
60.0,-220.0,48.8084737,7.8525184,142.31,142.31,0.0
70.0,-220.0,48.8084737,7.8526548,142.27,142.27,0.0
80.0,-220.0,48.8084737,7.8527913,142.21,142.21,0.0
90.0,-220.0,48.8084737,7.8529277,141.93,141.93,0.0
100.0,-220.0,48.8084737,7.8530641,142.1,142.1,0.0
110.0,-220.0,48.8084737,7.8532005,142.15,142.15,0.0
120.0,-220.0,48.8084737,7.8533369,142.09,142.09,0.0
130.0,-220.0,48.8084737,7.8534733,142.12,142.12,0.0
140.0,-220.0,48.8084737,7.8536097,142.09,142.09,0.0
150.0,-220.0,48.8084737,7.8537461,142.1,142.1,0.0
160.0,-220.0,48.8084737,7.8538825,142.1,142.1,0.0
170.0,-220.0,48.8084737,7.8540189,142.15,142.15,0.0
180.0,-220.0,48.8084737,7.8541553,142.41,142.41,0.0
190.0,-220.0,48.8084737,7.8542917,142.23,142.23,0.0
200.0,-220.0,48.8084737,7.8544281,142.14,142.14,0.0
210.0,-220.0,48.8084737,7.8545645,142.19,142.19,0.0
220.0,-220.0,48.8084737,7.854701,142.09,145.54,3.45
230.0,-220.0,48.8084737,7.8548374,142.06,142.06,0.0
240.0,-220.0,48.8084737,7.8549738,142.05,142.05,0.0
250.0,-220.0,48.8084737,7.8551102,142.09,142.09,0.0
260.0,-220.0,48.8084737,7.8552466,142.08,142.08,0.0
270.0,-220.0,48.8084737,7.855383,142.06,142.06,0.0
280.0,-220.0,48.8084737,7.8555194,142.06,142.06,0.0
290.0,-220.0,48.8084737,7.8556558,141.96,141.96,0.0
300.0,-220.0,48.8084737,7.8557922,142.03,142.03,0.0
-300.0,-230.0,48.8083839,7.8476078,143.12,151.85,8.73
-290.0,-230.0,48.8083839,7.8477442,143.06,153.72,10.66
-280.0,-230.0,48.8083839,7.8478806,143.0,155.49,12.49
-270.0,-230.0,48.8083839,7.848017,143.06,143.06,0.0
-260.0,-230.0,48.8083839,7.8481534,142.91,150.71,7.8
-250.0,-230.0,48.8083839,7.8482898,142.91,158.17,15.26
-240.0,-230.0,48.8083839,7.8484262,142.96,151.93,8.97
-230.0,-230.0,48.8083839,7.8485626,143.06,143.06,0.0
-220.0,-230.0,48.8083839,7.848699,142.7,142.7,0.0
-210.0,-230.0,48.8083839,7.8488355,142.81,142.9,0.09
-200.0,-230.0,48.8083839,7.8489719,142.73,142.73,0.0
-190.0,-230.0,48.8083839,7.8491083,142.71,151.77,9.06
-180.0,-230.0,48.8083839,7.8492447,142.65,142.65,0.0
-170.0,-230.0,48.8083839,7.8493811,142.71,154.24,11.53
-160.0,-230.0,48.8083839,7.8495175,142.89,156.47,13.58
-150.0,-230.0,48.8083839,7.8496539,143.02,148.6,5.58
-140.0,-230.0,48.8083839,7.8497903,142.69,153.91,11.22
-130.0,-230.0,48.8083839,7.8499267,142.6,154.15,11.55
-120.0,-230.0,48.8083839,7.8500631,142.67,155.22,12.54
-110.0,-230.0,48.8083839,7.8501995,142.59,155.31,12.72
-100.0,-230.0,48.8083839,7.8503359,142.63,153.81,11.18
-90.0,-230.0,48.8083839,7.8504723,142.67,142.67,0.0
-80.0,-230.0,48.8083839,7.8506087,142.61,142.61,0.0
-70.0,-230.0,48.8083839,7.8507452,142.41,153.22,10.81
-60.0,-230.0,48.8083839,7.8508816,142.57,153.34,10.77
-50.0,-230.0,48.8083839,7.851018,142.62,155.64,13.02
-40.0,-230.0,48.8083839,7.8511544,142.45,154.73,12.28
-30.0,-230.0,48.8083839,7.8512908,142.35,152.87,10.52
-20.0,-230.0,48.8083839,7.8514272,142.17,142.17,0.0
-10.0,-230.0,48.8083839,7.8515636,142.34,142.34,0.0
0.0,-230.0,48.8083839,7.8517,142.24,142.24,0.0
10.0,-230.0,48.8083839,7.8518364,142.16,142.16,0.0
20.0,-230.0,48.8083839,7.8519728,142.1,142.1,0.0
30.0,-230.0,48.8083839,7.8521092,142.14,142.14,0.0
40.0,-230.0,48.8083839,7.8522456,142.24,142.24,0.0
50.0,-230.0,48.8083839,7.852382,142.21,142.21,0.0
60.0,-230.0,48.8083839,7.8525184,142.35,142.35,0.0
70.0,-230.0,48.8083839,7.8526548,142.26,142.26,0.0
80.0,-230.0,48.8083839,7.8527913,142.66,142.66,0.0
90.0,-230.0,48.8083839,7.8529277,142.16,142.16,0.0
100.0,-230.0,48.8083839,7.8530641,142.18,142.18,0.0
110.0,-230.0,48.8083839,7.8532005,142.17,142.17,0.0
120.0,-230.0,48.8083839,7.8533369,142.21,142.21,0.0
130.0,-230.0,48.8083839,7.8534733,142.1,142.1,0.0
140.0,-230.0,48.8083839,7.8536097,142.12,142.12,0.0
150.0,-230.0,48.8083839,7.8537461,142.1,142.1,0.0
